SegmentId;StartTime;EndTime;Speed
1071790012;2019-06-03 00:00:00;2019-06-03 00:30:00;
1071790012;2019-06-03 00:30:00;2019-06-03 01:00:00;
1071790012;2019-06-03 01:00:00;2019-06-03 01:30:00;
1071790012;2019-06-03 01:30:00;2019-06-03 02:00:00;
1071790012;2019-06-03 02:00:00;2019-06-03 02:30:00;
1071790012;2019-06-03 02:30:00;2019-06-03 03:00:00;
1071790012;2019-06-03 03:00:00;2019-06-03 03:30:00;
1071790012;2019-06-03 03:30:00;2019-06-03 04:00:00;
1071790012;2019-06-03 04:00:00;2019-06-03 04:30:00;
1071790012;2019-06-03 04:30:00;2019-06-03 05:00:00;
1071790012;2019-06-03 05:00:00;2019-06-03 05:30:00;
1071790012;2019-06-03 05:30:00;2019-06-03 06:00:00;
1071790012;2019-06-03 06:00:00;2019-06-03 06:30:00;
1071790012;2019-06-03 06:30:00;2019-06-03 07:00:00;
1071790012;2019-06-03 07:00:00;2019-06-03 07:30:00;
1071790012;2019-06-03 07:30:00;2019-06-03 08:00:00;
1071790012;2019-06-03 08:00:00;2019-06-03 08:30:00;92.0
1071790012;2019-06-03 08:30:00;2019-06-03 09:00:00;96.66666666666667
1071790012;2019-06-03 09:00:00;2019-06-03 09:30:00;93.13333333333334
1071790012;2019-06-03 09:30:00;2019-06-03 10:00:00;96.66666666666667
1071790012;2019-06-03 10:00:00;2019-06-03 10:30:00;100.0
1071790012;2019-06-03 10:30:00;2019-06-03 11:00:00;100.65517241379311
1071790012;2019-06-03 11:00:00;2019-06-03 11:30:00;95.16666666666667
1071790012;2019-06-03 11:30:00;2019-06-03 12:00:00;87.66666666666667
1071790012;2019-06-03 12:00:00;2019-06-03 12:30:00;103.7
1071790012;2019-06-03 12:30:00;2019-06-03 13:00:00;99.1
1071790012;2019-06-03 13:00:00;2019-06-03 13:30:00;112.23333333333333
1071790012;2019-06-03 13:30:00;2019-06-03 14:00:00;97.56666666666666
1071790012;2019-06-03 14:00:00;2019-06-03 14:30:00;96.6
1071790012;2019-06-03 14:30:00;2019-06-03 15:00:00;96.13333333333334
1071790012;2019-06-03 15:00:00;2019-06-03 15:30:00;100.76666666666667
1071790012;2019-06-03 15:30:00;2019-06-03 16:00:00;95.3
1071790012;2019-06-03 16:00:00;2019-06-03 16:30:00;110.5
1071790012;2019-06-03 16:30:00;2019-06-03 17:00:00;98.46666666666667
1071790012;2019-06-03 17:00:00;2019-06-03 17:30:00;103.13333333333334
1071790012;2019-06-03 17:30:00;2019-06-03 18:00:00;103.23333333333333
1071790012;2019-06-03 18:00:00;2019-06-03 18:30:00;93.6
1071790012;2019-06-03 18:30:00;2019-06-03 19:00:00;125.53333333333333
1071790012;2019-06-03 19:00:00;2019-06-03 19:30:00;113.83333333333333
1071790012;2019-06-03 19:30:00;2019-06-03 20:00:00;92.37931034482759
1071790012;2019-06-03 20:00:00;2019-06-03 20:30:00;96.6
1071790012;2019-06-03 20:30:00;2019-06-03 21:00:00;103.23333333333333
1071790012;2019-06-03 21:00:00;2019-06-03 21:30:00;90.33333333333333
1071790012;2019-06-03 21:30:00;2019-06-03 22:00:00;99.03333333333333
1071790012;2019-06-03 22:00:00;2019-06-03 22:30:00;91.8
1071790012;2019-06-03 22:30:00;2019-06-03 23:00:00;93.0
1071790012;2019-06-03 23:00:00;2019-06-03 23:30:00;93.0
1071790012;2019-06-03 23:30:00;2019-06-03 23:59:59;93.0
1071790012;2019-06-04 00:00:00;2019-06-04 00:30:00;93.0
1071790012;2019-06-04 00:30:00;2019-06-04 01:00:00;93.0
1071790012;2019-06-04 01:00:00;2019-06-04 01:30:00;99.56666666666666
1071790012;2019-06-04 01:30:00;2019-06-04 02:00:00;99.56666666666666
1071790012;2019-06-04 02:00:00;2019-06-04 02:30:00;92.6
1071790012;2019-06-04 02:30:00;2019-06-04 03:00:00;91.83333333333333
1071790012;2019-06-04 03:00:00;2019-06-04 03:30:00;83.23333333333333
1071790012;2019-06-04 03:30:00;2019-06-04 04:00:00;86.66666666666667
1071790012;2019-06-04 04:00:00;2019-06-04 04:30:00;86.7
1071790012;2019-06-04 04:30:00;2019-06-04 05:00:00;94.13333333333334
1071790012;2019-06-04 05:00:00;2019-06-04 05:30:00;100.53333333333333
1071790012;2019-06-04 05:30:00;2019-06-04 06:00:00;92.37931034482759
1071790012;2019-06-04 06:00:00;2019-06-04 06:30:00;91.6
1071790012;2019-06-04 06:30:00;2019-06-04 07:00:00;89.16666666666667
1071790012;2019-06-04 07:00:00;2019-06-04 07:30:00;91.83333333333333
