SegmentId,StartTime,Start,EndTime,Speed
1071707139,7/7/2021 0:00,44384,7/7/2021 0:30,100
1071707139,7/7/2021 0:30,44384.02083,7/7/2021 1:00,100
1071707139,7/7/2021 1:00,44384.04167,7/7/2021 1:30,94.63333333
1071707139,7/7/2021 1:30,44384.0625,7/7/2021 2:00,100
1071707139,7/7/2021 2:00,44384.08333,7/7/2021 2:30,93.73333333
1071707139,7/7/2021 2:30,44384.10417,7/7/2021 3:00,100
1071707139,7/7/2021 3:00,44384.125,7/7/2021 3:30,95
1071707139,7/7/2021 3:30,44384.14583,7/7/2021 4:00,96.83333333
1071707139,7/7/2021 4:00,44384.16667,7/7/2021 4:30,92.93333333
1071707139,7/7/2021 4:30,44384.1875,7/7/2021 5:00,100.0333333
1071707139,7/7/2021 5:00,44384.20833,7/7/2021 5:30,100.1333333
1071707139,7/7/2021 5:30,44384.22917,7/7/2021 6:00,103.1
1071707139,7/7/2021 6:00,44384.25,7/7/2021 6:30,97.2
1071707139,7/7/2021 6:30,44384.27083,7/7/2021 7:00,100.9333333
1071707139,7/7/2021 7:00,44384.29167,7/7/2021 7:30,107.6333333
1071707139,7/7/2021 7:30,44384.3125,7/7/2021 8:00,88.86666667
1071707139,7/7/2021 8:00,44384.33333,7/7/2021 8:30,96.5
1071707139,7/7/2021 8:30,44384.35417,7/7/2021 9:00,98.66666667
1071707139,7/7/2021 9:00,44384.375,7/7/2021 9:30,103.6666667
1071707139,7/7/2021 9:30,44384.39583,7/7/2021 10:00,96.5
1071707139,7/7/2021 10:00,44384.41667,7/7/2021 10:30,88.9
1071707139,7/7/2021 10:30,44384.4375,7/7/2021 11:00,93.73333333
1071707139,7/7/2021 11:00,44384.45833,7/7/2021 11:30,92.2
1071707139,7/7/2021 11:30,44384.47917,7/7/2021 12:00,87.8
1071707139,7/7/2021 12:00,44384.5,7/7/2021 12:30,98.86666667
1071707139,7/7/2021 12:30,44384.52083,7/7/2021 13:00,87.7
1071707139,7/7/2021 13:00,44384.54167,7/7/2021 13:30,92.2
1071707139,7/7/2021 13:30,44384.5625,7/7/2021 14:00,95.73333333
1071707139,7/7/2021 14:00,44384.58333,7/7/2021 14:30,96.03333333
1071707139,7/7/2021 14:30,44384.60417,7/7/2021 15:00,96.8
1071707139,7/7/2021 15:00,44384.625,7/7/2021 15:30,95.03333333
1071707139,7/7/2021 15:30,44384.64583,7/7/2021 16:00,88.4
1071707139,7/7/2021 16:00,44384.66667,7/7/2021 16:30,100.3
1071707139,7/7/2021 16:30,44384.6875,7/7/2021 17:00,98
1071707139,7/7/2021 17:00,44384.70833,7/7/2021 17:30,94.1
1071707139,7/7/2021 17:30,44384.72917,7/7/2021 18:00,91.96666667
1071707139,7/7/2021 18:00,44384.75,7/7/2021 18:30,90.16666667
1071707139,7/7/2021 18:30,44384.77083,7/7/2021 19:00,84.4
1071707139,7/7/2021 19:00,44384.79167,7/7/2021 19:30,116.3666667
1071707139,7/7/2021 19:30,44384.8125,7/7/2021 20:00,109.3333333
1071707139,7/7/2021 20:00,44384.83333,7/7/2021 20:30,95.4
1071707139,7/7/2021 20:30,44384.85417,7/7/2021 21:00,94.3
1071707139,7/7/2021 21:00,44384.875,7/7/2021 21:30,99.5
