SegmentId,StartTime,Start,EndTime,Speed
1071707139,7/8/2021 0:00,44385,7/8/2021 0:30,96.76666667
1071707139,7/8/2021 0:30,44385.02083,7/8/2021 1:00,90.73333333
1071707139,7/8/2021 1:00,44385.04167,7/8/2021 1:30,97.26666667
1071707139,7/8/2021 1:30,44385.0625,7/8/2021 2:00,109.2666667
1071707139,7/8/2021 2:00,44385.08333,7/8/2021 2:30,110.3333333
1071707139,7/8/2021 2:30,44385.10417,7/8/2021 3:00,106.2
1071707139,7/8/2021 3:00,44385.125,7/8/2021 3:30,99.23333333
1071707139,7/8/2021 3:30,44385.14583,7/8/2021 4:00,85.13333333
1071707139,7/8/2021 4:00,44385.16667,7/8/2021 4:30,96.46666667
1071707139,7/8/2021 4:30,44385.1875,7/8/2021 5:00,101.1666667
1071707139,7/8/2021 5:00,44385.20833,7/8/2021 5:30,89.03333333
1071707139,7/8/2021 5:30,44385.22917,7/8/2021 6:00,94.96666667
1071707139,7/8/2021 6:00,44385.25,7/8/2021 6:30,89.3
1071707139,7/8/2021 6:30,44385.27083,7/8/2021 7:00,99.13333333
1071707139,7/8/2021 7:00,44385.29167,7/8/2021 7:30,97.53333333
1071707139,7/8/2021 7:30,44385.3125,7/8/2021 8:00,86.1
1071707139,7/8/2021 8:00,44385.33333,7/8/2021 8:30,91.06666667
1071707139,7/8/2021 8:30,44385.35417,7/8/2021 9:00,99.56666667
1071707139,7/8/2021 9:00,44385.375,7/8/2021 9:30,95.16666667
1071707139,7/8/2021 9:30,44385.39583,7/8/2021 10:00,90.73333333
1071707139,7/8/2021 10:00,44385.41667,7/8/2021 10:30,85.23333333
1071707139,7/8/2021 10:30,44385.4375,7/8/2021 11:00,97.06666667
1071707139,7/8/2021 11:00,44385.45833,7/8/2021 11:30,97.5
1071707139,7/8/2021 11:30,44385.47917,7/8/2021 12:00,92.6
1071707139,7/8/2021 12:00,44385.5,7/8/2021 12:30,93.1
1071707139,7/8/2021 12:30,44385.52083,7/8/2021 13:00,94.83333333
1071707139,7/8/2021 13:00,44385.54167,7/8/2021 13:30,98.36666667
1071707139,7/8/2021 13:30,44385.5625,7/8/2021 14:00,101.9333333
1071707139,7/8/2021 14:00,44385.58333,7/8/2021 14:30,96.4
1071707139,7/8/2021 14:30,44385.60417,7/8/2021 15:00,92.13333333
1071707139,7/8/2021 15:00,44385.625,7/8/2021 15:30,91.9
1071707139,7/8/2021 15:30,44385.64583,7/8/2021 16:00,90.3
1071707139,7/8/2021 16:00,44385.66667,7/8/2021 16:30,98.5
1071707139,7/8/2021 16:30,44385.6875,7/8/2021 17:00,101.5333333
1071707139,7/8/2021 17:00,44385.70833,7/8/2021 17:30,88.9
1071707139,7/8/2021 17:30,44385.72917,7/8/2021 18:00,93.4
1071707139,7/8/2021 18:00,44385.75,7/8/2021 18:30,100.7333333
1071707139,7/8/2021 18:30,44385.77083,7/8/2021 19:00,106.5
1071707139,7/8/2021 19:00,44385.79167,7/8/2021 19:30,112.2
1071707139,7/8/2021 19:30,44385.8125,7/8/2021 20:00,110.6
1071707139,7/8/2021 20:00,44385.83333,7/8/2021 20:30,96.53333333
1071707139,7/8/2021 20:30,44385.85417,7/8/2021 21:00,97.43333333
1071707139,7/8/2021 21:00,44385.875,7/8/2021 21:30,87.96666667
1071707139,7/8/2021 21:30,44385.89583,7/8/2021 22:00,102.2333333
1071707139,7/8/2021 22:00,44385.91667,7/8/2021 22:30,100
1071707139,7/8/2021 22:30,44385.9375,7/8/2021 23:00,102.9666667
1071707139,7/8/2021 23:00,44385.95833,7/8/2021 23:30,104.3666667
1071707139,7/8/2021 23:30,44385.97917,7/8/2021 23:59,96.4
1071845897,7/8/2021 0:00,44385,7/8/2021 0:30,94.16666667
1071845897,7/8/2021 0:30,44385.02083,7/8/2021 1:00,97.56666667
1071845897,7/8/2021 1:00,44385.04167,7/8/2021 1:30,93.13333333
1071845897,7/8/2021 1:30,44385.0625,7/8/2021 2:00,105.2
1071845897,7/8/2021 2:00,44385.08333,7/8/2021 2:30,103.0666667
1071845897,7/8/2021 2:30,44385.10417,7/8/2021 3:00,101
1071845897,7/8/2021 3:00,44385.125,7/8/2021 3:30,114.1
1071845897,7/8/2021 3:30,44385.14583,7/8/2021 4:00,89.53333333
1071845897,7/8/2021 4:00,44385.16667,7/8/2021 4:30,88.5
1071845897,7/8/2021 4:30,44385.1875,7/8/2021 5:00,108.3666667
1071845897,7/8/2021 5:00,44385.20833,7/8/2021 5:30,95.43333333
1071845897,7/8/2021 5:30,44385.22917,7/8/2021 6:00,92.23333333
1071845897,7/8/2021 6:00,44385.25,7/8/2021 6:30,91.86666667
1071845897,7/8/2021 6:30,44385.27083,7/8/2021 7:00,97.43333333
1071845897,7/8/2021 7:00,44385.29167,7/8/2021 7:30,106.5666667
1071845897,7/8/2021 7:30,44385.3125,7/8/2021 8:00,91.43333333
1071845897,7/8/2021 8:00,44385.33333,7/8/2021 8:30,93.03333333
1071845897,7/8/2021 8:30,44385.35417,7/8/2021 9:00,101
1071845897,7/8/2021 9:00,44385.375,7/8/2021 9:30,99.93333333
1071845897,7/8/2021 9:30,44385.39583,7/8/2021 10:00,98.63333333
1071845897,7/8/2021 10:00,44385.41667,7/8/2021 10:30,95.16666667
1071845897,7/8/2021 10:30,44385.4375,7/8/2021 11:00,91.66666667
1071845897,7/8/2021 11:00,44385.45833,7/8/2021 11:30,108.0666667
1071845897,7/8/2021 11:30,44385.47917,7/8/2021 12:00,103.1
1071845897,7/8/2021 12:00,44385.5,7/8/2021 12:30,107.4
1071845897,7/8/2021 12:30,44385.52083,7/8/2021 13:00,108.1
1071845897,7/8/2021 13:00,44385.54167,7/8/2021 13:30,104.2
1071845897,7/8/2021 13:30,44385.5625,7/8/2021 14:00,93.7
1071845897,7/8/2021 14:00,44385.58333,7/8/2021 14:30,109.8333333
1071845897,7/8/2021 14:30,44385.60417,7/8/2021 15:00,98.66666667
1071845897,7/8/2021 15:00,44385.625,7/8/2021 15:30,98.46666667
1071845897,7/8/2021 15:30,44385.64583,7/8/2021 16:00,109.1333333
1071845897,7/8/2021 16:00,44385.66667,7/8/2021 16:30,105.5
1071845897,7/8/2021 16:30,44385.6875,7/8/2021 17:00,109.0333333
1071845897,7/8/2021 17:00,44385.70833,7/8/2021 17:30,99.96666667
1071845897,7/8/2021 17:30,44385.72917,7/8/2021 18:00,93.1
1071845897,7/8/2021 18:00,44385.75,7/8/2021 18:30,89.2
1071845897,7/8/2021 18:30,44385.77083,7/8/2021 19:00,91.2
1071845897,7/8/2021 19:00,44385.79167,7/8/2021 19:30,104.4
1071845897,7/8/2021 19:30,44385.8125,7/8/2021 20:00,108.6
1071845897,7/8/2021 20:00,44385.83333,7/8/2021 20:30,99.03333333
1071845897,7/8/2021 20:30,44385.85417,7/8/2021 21:00,99.73333333
