SegmentId,StartTime,Start,EndTime,Speed
1071707139,7/9/2021 0:00,44386,7/9/2021 0:30,95.83333333
1071707139,7/9/2021 0:30,44386.02083,7/9/2021 1:00,97.4
1071707139,7/9/2021 1:00,44386.04167,7/9/2021 1:30,97.5
1071707139,7/9/2021 1:30,44386.0625,7/9/2021 2:00,93.4
1071707139,7/9/2021 2:00,44386.08333,7/9/2021 2:30,82
1071707139,7/9/2021 2:30,44386.10417,7/9/2021 3:00,87.13333333
1071707139,7/9/2021 3:00,44386.125,7/9/2021 3:30,94.56666667
1071707139,7/9/2021 3:30,44386.14583,7/9/2021 4:00,101.9
1071707139,7/9/2021 4:00,44386.16667,7/9/2021 4:30,91.63333333
1071707139,7/9/2021 4:30,44386.1875,7/9/2021 5:00,93.7
1071707139,7/9/2021 5:00,44386.20833,7/9/2021 5:30,103.5
1071707139,7/9/2021 5:30,44386.22917,7/9/2021 6:00,103.0333333
1071707139,7/9/2021 6:00,44386.25,7/9/2021 6:30,91.76666667
1071707139,7/9/2021 6:30,44386.27083,7/9/2021 7:00,92.06666667
1071707139,7/9/2021 7:00,44386.29167,7/9/2021 7:30,100.2
1071707139,7/9/2021 7:30,44386.3125,7/9/2021 8:00,88.13333333
1071707139,7/9/2021 8:00,44386.33333,7/9/2021 8:30,98.23333333
1071707139,7/9/2021 8:30,44386.35417,7/9/2021 9:00,103.6
1071707139,7/9/2021 9:00,44386.375,7/9/2021 9:30,100.7
1071707139,7/9/2021 9:30,44386.39583,7/9/2021 10:00,96.53333333
1071707139,7/9/2021 10:00,44386.41667,7/9/2021 10:30,99.6
1071707139,7/9/2021 10:30,44386.4375,7/9/2021 11:00,107.0666667
1071707139,7/9/2021 11:00,44386.45833,7/9/2021 11:30,101.0333333
1071707139,7/9/2021 11:30,44386.47917,7/9/2021 12:00,94.4
1071707139,7/9/2021 12:00,44386.5,7/9/2021 12:30,93.3
1071707139,7/9/2021 12:30,44386.52083,7/9/2021 13:00,86
1071707139,7/9/2021 13:00,44386.54167,7/9/2021 13:30,91.23333333
1071707139,7/9/2021 13:30,44386.5625,7/9/2021 14:00,97.93333333
1071707139,7/9/2021 14:00,44386.58333,7/9/2021 14:30,91.96666667
1071707139,7/9/2021 14:30,44386.60417,7/9/2021 15:00,87.06666667
1071707139,7/9/2021 15:00,44386.625,7/9/2021 15:30,93
1071707139,7/9/2021 15:30,44386.64583,7/9/2021 16:00,87.13333333
1071707139,7/9/2021 16:00,44386.66667,7/9/2021 16:30,88.73333333
1071707139,7/9/2021 16:30,44386.6875,7/9/2021 17:00,90.76666667
1071707139,7/9/2021 17:00,44386.70833,7/9/2021 17:30,94.93333333
1071707139,7/9/2021 17:30,44386.72917,7/9/2021 18:00,91.63333333
1071707139,7/9/2021 18:00,44386.75,7/9/2021 18:30,90.26666667
1071707139,7/9/2021 18:30,44386.77083,7/9/2021 19:00,87.96666667
1071707139,7/9/2021 19:00,44386.79167,7/9/2021 19:30,99.6
1071707139,7/9/2021 19:30,44386.8125,7/9/2021 20:00,106.6
1071707139,7/9/2021 20:00,44386.83333,7/9/2021 20:30,102.9
1071707139,7/9/2021 20:30,44386.85417,7/9/2021 21:00,118.6666667
1071707139,7/9/2021 21:00,44386.875,7/9/2021 21:30,120.0333333
1071707139,7/9/2021 21:30,44386.89583,7/9/2021 22:00,90.66666667
1071707139,7/9/2021 22:00,44386.91667,7/9/2021 22:30,109.9
1071707139,7/9/2021 22:30,44386.9375,7/9/2021 23:00,94.83333333
1071707139,7/9/2021 23:00,44386.95833,7/9/2021 23:30,114.4666667
1071707139,7/9/2021 23:30,44386.97917,7/9/2021 23:59,116.4333333
1071845897,7/9/2021 0:00,44386,7/9/2021 0:30,94.8
1071845897,7/9/2021 0:30,44386.02083,7/9/2021 1:00,97.93333333
1071845897,7/9/2021 1:00,44386.04167,7/9/2021 1:30,105.8666667
1071845897,7/9/2021 1:30,44386.0625,7/9/2021 2:00,86.06666667
1071845897,7/9/2021 2:00,44386.08333,7/9/2021 2:30,106
1071845897,7/9/2021 2:30,44386.10417,7/9/2021 3:00,108
1071845897,7/9/2021 3:00,44386.125,7/9/2021 3:30,89.96666667
1071845897,7/9/2021 3:30,44386.14583,7/9/2021 4:00,110.2333333
1071845897,7/9/2021 4:00,44386.16667,7/9/2021 4:30,105.2333333
1071845897,7/9/2021 4:30,44386.1875,7/9/2021 5:00,101.2333333
1071845897,7/9/2021 5:00,44386.20833,7/9/2021 5:30,106.3666667
1071845897,7/9/2021 5:30,44386.22917,7/9/2021 6:00,94.13333333
1071845897,7/9/2021 6:00,44386.25,7/9/2021 6:30,101.1666667
1071845897,7/9/2021 6:30,44386.27083,7/9/2021 7:00,94.63333333
1071845897,7/9/2021 7:00,44386.29167,7/9/2021 7:30,105.4666667
1071845897,7/9/2021 7:30,44386.3125,7/9/2021 8:00,99.93333333
1071845897,7/9/2021 8:00,44386.33333,7/9/2021 8:30,99.76666667
1071845897,7/9/2021 8:30,44386.35417,7/9/2021 9:00,106.5333333
1071845897,7/9/2021 9:00,44386.375,7/9/2021 9:30,112.6666667
1071845897,7/9/2021 9:30,44386.39583,7/9/2021 10:00,105.4
1071845897,7/9/2021 10:00,44386.41667,7/9/2021 10:30,97.66666667
1071845897,7/9/2021 10:30,44386.4375,7/9/2021 11:00,95.63333333
1071845897,7/9/2021 11:00,44386.45833,7/9/2021 11:30,100.5
1071845897,7/9/2021 11:30,44386.47917,7/9/2021 12:00,104.2333333
1071845897,7/9/2021 12:00,44386.5,7/9/2021 12:30,112.1
1071845897,7/9/2021 12:30,44386.52083,7/9/2021 13:00,100.4
1071845897,7/9/2021 13:00,44386.54167,7/9/2021 13:30,90.23333333
1071845897,7/9/2021 13:30,44386.5625,7/9/2021 14:00,104.5
1071845897,7/9/2021 14:00,44386.58333,7/9/2021 14:30,96.06666667
1071845897,7/9/2021 14:30,44386.60417,7/9/2021 15:00,94.56666667
1071845897,7/9/2021 15:00,44386.625,7/9/2021 15:30,96.73333333
1071845897,7/9/2021 15:30,44386.64583,7/9/2021 16:00,105.5333333
1071845897,7/9/2021 16:00,44386.66667,7/9/2021 16:30,104.1
