SegmentId,StartTime,Start,EndTime,Speed
1071707139,7/5/2021 0:00,44382,7/5/2021 0:30,116.2
1071707139,7/5/2021 0:30,44382.02083,7/5/2021 1:00,99.96666667
1071707139,7/5/2021 1:00,44382.04167,7/5/2021 1:30,114.2666667
1071707139,7/5/2021 1:30,44382.0625,7/5/2021 2:00,98
1071707139,7/5/2021 2:00,44382.08333,7/5/2021 2:30,99.46666667
1071707139,7/5/2021 2:30,44382.10417,7/5/2021 3:00,92.46666667
1071707139,7/5/2021 3:00,44382.125,7/5/2021 3:30,111.1
1071707139,7/5/2021 3:30,44382.14583,7/5/2021 4:00,103.3666667
1071707139,7/5/2021 4:00,44382.16667,7/5/2021 4:30,113.9333333
1071707139,7/5/2021 4:30,44382.1875,7/5/2021 5:00,93.03333333
1071707139,7/5/2021 5:00,44382.20833,7/5/2021 5:30,99.93333333
1071707139,7/5/2021 5:30,44382.22917,7/5/2021 6:00,101.4666667
1071707139,7/5/2021 6:00,44382.25,7/5/2021 6:30,107.4
1071707139,7/5/2021 6:30,44382.27083,7/5/2021 7:00,92.06666667
1071707139,7/5/2021 7:00,44382.29167,7/5/2021 7:30,105.1666667
1071707139,7/5/2021 7:30,44382.3125,7/5/2021 8:00,90.76666667
1071707139,7/5/2021 8:00,44382.33333,7/5/2021 8:30,98.7
1071707139,7/5/2021 8:30,44382.35417,7/5/2021 9:00,97.56666667
1071707139,7/5/2021 9:00,44382.375,7/5/2021 9:30,90.06666667
1071707139,7/5/2021 9:30,44382.39583,7/5/2021 10:00,89.36666667
1071707139,7/5/2021 10:00,44382.41667,7/5/2021 10:30,90.06666667
1071707139,7/5/2021 10:30,44382.4375,7/5/2021 11:00,89.73333333
1071707139,7/5/2021 11:00,44382.45833,7/5/2021 11:30,92.16666667
1071707139,7/5/2021 11:30,44382.47917,7/5/2021 12:00,93.03333333
1071707139,7/5/2021 12:00,44382.5,7/5/2021 12:30,90.2
1071707139,7/5/2021 12:30,44382.52083,7/5/2021 13:00,99.5
1071707139,7/5/2021 13:00,44382.54167,7/5/2021 13:30,89.6
1071707139,7/5/2021 13:30,44382.5625,7/5/2021 14:00,94.23333333
1071707139,7/5/2021 14:00,44382.58333,7/5/2021 14:30,97.56666667
1071707139,7/5/2021 14:30,44382.60417,7/5/2021 15:00,89.1
1071707139,7/5/2021 15:00,44382.625,7/5/2021 15:30,88.3
1071707139,7/5/2021 15:30,44382.64583,7/5/2021 16:00,100.0666667
1071707139,7/5/2021 16:00,44382.66667,7/5/2021 16:30,102.9333333
1071707139,7/5/2021 16:30,44382.6875,7/5/2021 17:00,102.1333333
1071707139,7/5/2021 17:00,44382.70833,7/5/2021 17:30,98.03333333
1071707139,7/5/2021 17:30,44382.72917,7/5/2021 18:00,97.96666667
1071707139,7/5/2021 18:00,44382.75,7/5/2021 18:30,102.5333333
1071707139,7/5/2021 18:30,44382.77083,7/5/2021 19:00,113.7666667
1071707139,7/5/2021 19:00,44382.79167,7/5/2021 19:30,111.3333333
1071707139,7/5/2021 19:30,44382.8125,7/5/2021 20:00,102.4666667
1071707139,7/5/2021 20:00,44382.83333,7/5/2021 20:30,102.2
1071707139,7/5/2021 20:30,44382.85417,7/5/2021 21:00,105.1333333
1071707139,7/5/2021 21:00,44382.875,7/5/2021 21:30,99.86666667
1071707139,7/5/2021 21:30,44382.89583,7/5/2021 22:00,100
1071707139,7/5/2021 22:00,44382.91667,7/5/2021 22:30,96
1071707139,7/5/2021 22:30,44382.9375,7/5/2021 23:00,97.26666667
1071707139,7/5/2021 23:00,44382.95833,7/5/2021 23:30,100
1071707139,7/5/2021 23:30,44382.97917,7/5/2021 23:59,98.5
1071845897,7/5/2021 0:00,44382,7/5/2021 0:30,111.2666667
1071845897,7/5/2021 0:30,44382.02083,7/5/2021 1:00,107.0666667
1071845897,7/5/2021 1:00,44382.04167,7/5/2021 1:30,110
1071845897,7/5/2021 1:30,44382.0625,7/5/2021 2:00,100.7666667
1071845897,7/5/2021 2:00,44382.08333,7/5/2021 2:30,89.3
1071845897,7/5/2021 2:30,44382.10417,7/5/2021 3:00,91.33333333
1071845897,7/5/2021 3:00,44382.125,7/5/2021 3:30,96
1071845897,7/5/2021 3:30,44382.14583,7/5/2021 4:00,97.53333333
1071845897,7/5/2021 4:00,44382.16667,7/5/2021 4:30,97.66666667
1071845897,7/5/2021 4:30,44382.1875,7/5/2021 5:00,99.4
1071845897,7/5/2021 5:00,44382.20833,7/5/2021 5:30,91.43333333
1071845897,7/5/2021 5:30,44382.22917,7/5/2021 6:00,91.63333333
1071845897,7/5/2021 6:00,44382.25,7/5/2021 6:30,105.3666667
1071845897,7/5/2021 6:30,44382.27083,7/5/2021 7:00,103.3666667
1071845897,7/5/2021 7:00,44382.29167,7/5/2021 7:30,98.73333333
1071845897,7/5/2021 7:30,44382.3125,7/5/2021 8:00,103
1071845897,7/5/2021 8:00,44382.33333,7/5/2021 8:30,100.0333333
1071845897,7/5/2021 8:30,44382.35417,7/5/2021 9:00,106.5333333
1071845897,7/5/2021 9:00,44382.375,7/5/2021 9:30,98.33333333
1071845897,7/5/2021 9:30,44382.39583,7/5/2021 10:00,102.3
1071845897,7/5/2021 10:00,44382.41667,7/5/2021 10:30,96.86666667
1071845897,7/5/2021 10:30,44382.4375,7/5/2021 11:00,91.8
1071845897,7/5/2021 11:00,44382.45833,7/5/2021 11:30,99.83333333
1071845897,7/5/2021 11:30,44382.47917,7/5/2021 12:00,105.3666667
1071845897,7/5/2021 12:00,44382.5,7/5/2021 12:30,101
1071845897,7/5/2021 12:30,44382.52083,7/5/2021 13:00,95.26666667
1071845897,7/5/2021 13:00,44382.54167,7/5/2021 13:30,97.93333333
1071845897,7/5/2021 13:30,44382.5625,7/5/2021 14:00,109.9666667
1071845897,7/5/2021 14:00,44382.58333,7/5/2021 14:30,107.8666667
1071845897,7/5/2021 14:30,44382.60417,7/5/2021 15:00,107.7333333
1071845897,7/5/2021 15:00,44382.625,7/5/2021 15:30,97.26666667
1071845897,7/5/2021 15:30,44382.64583,7/5/2021 16:00,105.6666667
1071845897,7/5/2021 16:00,44382.66667,7/5/2021 16:30,103.7666667
1071845897,7/5/2021 16:30,44382.6875,7/5/2021 17:00,111.2666667
1071845897,7/5/2021 17:00,44382.70833,7/5/2021 17:30,92.83333333
1071845897,7/5/2021 17:30,44382.72917,7/5/2021 18:00,87.83333333
1071845897,7/5/2021 18:00,44382.75,7/5/2021 18:30,94.86666667
1071845897,7/5/2021 18:30,44382.77083,7/5/2021 19:00,100.3333333
1071845897,7/5/2021 19:00,44382.79167,7/5/2021 19:30,97.83333333
1071845897,7/5/2021 19:30,44382.8125,7/5/2021 20:00,95.36666667
1071845897,7/5/2021 20:00,44382.83333,7/5/2021 20:30,100.4333333
1071845897,7/5/2021 20:30,44382.85417,7/5/2021 21:00,106.2666667
1071845897,7/5/2021 21:00,44382.875,7/5/2021 21:30,106.0666667
1071845897,7/5/2021 21:30,44382.89583,7/5/2021 22:00,99.16666667
1071845897,7/5/2021 22:00,44382.91667,7/5/2021 22:30,94.5
1071845897,7/5/2021 22:30,44382.9375,7/5/2021 23:00,96.36666667
1071845897,7/5/2021 23:00,44382.95833,7/5/2021 23:30,101
1071845897,7/5/2021 23:30,44382.97917,7/5/2021 23:59,101
226926090,7/5/2021 0:00,44382,7/5/2021 0:30,99.73333333
