SegmentId,StartTime,EndTime,Speed
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 0:30,105
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 1:00,92.46666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 1:30,100.7
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 2:00,105
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 2:30,101.5
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 3:00,100
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 3:30,101.4333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 4:00,91.33333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 4:30,107.7666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 5:00,103.1333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 5:30,106.5
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 6:00,100.0333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 6:30,95.5
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 7:00,99.5
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 7:30,98.43333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 8:00,96.2
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 8:30,99.86666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 9:00,95.16666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 9:30,95.3
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 10:00,93.2
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 10:30,104.7666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 11:00,89
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 11:30,100.2333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 12:00,102.0333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 12:30,108.2666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 13:00,100.3333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 13:30,97.23333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 14:00,97.6
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 14:30,96.93333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 15:00,96.53333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 15:30,89.5
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 16:00,89.76666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 16:30,104.6666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 17:00,102.6
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 17:30,101.5333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 18:00,101.8
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 18:30,104.8333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 19:00,105.4
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 19:30,91.96666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 20:00,99.7
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 20:30,102
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 21:00,98.73333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 21:30,111.5333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 22:00,104.8666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 22:30,100.3666667
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 23:00,103.9
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 23:30,97.03333333
226926090,###############################################################################################################################################################################################################################################################,6/22/2021 23:59,105
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 0:30,105
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 1:00,95.16666667
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 1:30,101.2666667
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 2:00,105
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 2:30,102.2
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 3:00,100.8
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 3:30,103.2
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 4:00,93.4
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 4:30,115.6
226926091,###############################################################################################################################################################################################################################################################,6/22/2021 5:00,108.7333333
